,Latitude,Longitude,School Name,School Address,School Rating
515,30.287133,-97.858771,Westlake Alternative School,,
516,30.389193,-97.521469,Manor High School,"12700 Gregg Manor Road, Manor, TX  78653",2
517,30.412358,-97.938735,Lago Vista High School,"5185 Lohman Ford Rd, Lago Vista, TX 78645",6
518,30.274022,-97.686228,International High School,"1012 Arthur Stiles Rd, Austin, TX 78721",3
519,30.232263,-97.594082,Del Valle High School,"5201 Ross Road, Travis County, TX  78617",3
520,30.229725,-97.797434,Richards School For Young Women Leade,"2206 Prather Lane, Austin, TX  78704",9
521,30.360303,-97.645017,Travis County Day School,"8011 Cameron Rd, Austin, TX 78754",
522,30.221882,-97.777571,Richards School For Young Women Leade,"2206 Prather Lane, Austin, TX  78704",9
523,30.531157,-97.712619,Round Rock High School,"201 Deep Wood Drive, Round Rock, TX  78681",8
524,30.27886,-97.86711,Westlake Alternative School,,
525,30.300704,-97.809978,Westlake Alternative School,,
526,30.222633,-97.870023,Bowie High School,"4103 West Slaughter Lane, Austin, TX  78749",9
527,30.376558,-97.980986,Lago Vista High School,"5185 Lohman Ford Rd, Lago Vista, TX 78645",6
528,30.150519,-97.743235,Akins High School,"10701 South 1st Street, Austin, TX  78748",4
529,30.382216,-97.608176,Manor New Technology High School,"10323 U.S. 290, Manor, TX  78653",7
530,30.488728,-97.57696,Hendrickson High School,"19201 Colorado Sand Drive, Pflugerville, TX  78660",7
531,30.537866,-97.732318,Round Rock High School,"201 Deep Wood Drive, Round Rock, TX  78681",8
532,30.165197,-97.836338,Bowie High School,"4103 West Slaughter Lane, Austin, TX  78749",9
533,30.271332,-97.470825,Manor Excel Academy,"600 E Parsons St, Manor, TX 78653",3
534,30.124953,-97.742819,Akins High School,"10701 South 1st Street, Austin, TX  78748",4
535,30.399595,-97.65506,John B Connally High School,"13212 North Lamar Boulevard, Austin, TX  78753",4
536,30.150319,-97.841207,Akins High School,"10701 South 1st Street, Austin, TX  78748",4
537,30.426203,-97.607741,Pflugerville High School,"1301 West Pecan Street, Pflugerville, TX  78660",6
538,30.316624,-97.833576,Westlake Alternative School,,
539,30.555033,-97.750304,Vista Ridge High School,"200 South Vista Ridge Boulevard, Cedar Park, TX  78613",8
540,30.391116,-97.688024,John B Connally High School,"13212 North Lamar Boulevard, Austin, TX  78753",4
541,30.066596,-97.674533,Del Valle Opportunity Center,"5301 Ross Rd, Del Valle, TX 78617",4
542,30.406831,-97.769593,Anderson High School,"8403 Mesa Drive, Austin, TX  78759",8
543,30.322931,-97.791311,Rosedale,(512) 414-3617, 
544,30.192947,-97.7,Travis High School,"1211 East Oltorf Street, Austin, TX  78704",3
545,30.040866,-97.706463,Lehman High School,"1700 Lehman Road, Kyle, TX  78640",4
546,30.259658,-97.667882,International High School,"1012 Arthur Stiles Rd, Austin, TX 78721",3
547,30.072851,-97.743168,Akins High School,"10701 South 1st Street, Austin, TX  78748",4
548,30.249771,-97.782424,Richards School For Young Women Leade,"2206 Prather Lane, Austin, TX  78704",9
549,30.531776,-97.843584,Leander High School,"3301 South Bagdad Road, Leander, TX  78641",7
550,30.309098,-97.782403,Austin High School,"1715 West Cesar Chavez Street, Austin, TX  78703",7
551,30.392142,-97.536467,Manor High School,"12700 Gregg Manor Road, Manor, TX  78653",2
552,30.377137,-97.512876,Manor Excel Academy,"600 E Parsons St, Manor, TX 78653",3
553,30.29153,-97.841913,Westlake Alternative School,,
554,30.246418,-97.933666,Lake Travis High School,"3324 Ranch Road 620 South, Austin, TX  78738",8
555,30.285978,-97.921937,Lake Travis High School,"3324 Ranch Road 620 South, Austin, TX  78738",8
556,30.164119,-97.593469,Del Valle High School,"5201 Ross Road, Travis County, TX  78617",3
557,30.384547,-97.831004,Vandegrift High School,"9500 McNeil Drive, Austin, TX  78750",8
558,30.361921,-97.898568,Lago Vista High School,"5185 Lohman Ford Rd, Lago Vista, TX 78645",6
559,30.417219,-97.628913,Pflugerville High School,"1301 West Pecan Street, Pflugerville, TX  78660",6
560,30.286877,-97.933258,Lake Travis High School,"3324 Ranch Road 620 South, Austin, TX  78738",8
561,30.409026,-97.631923,Pflugerville High School,"1301 West Pecan Street, Pflugerville, TX  78660",6
562,30.25386,-97.894896,Westlake Alternative School,,
563,30.341907,-97.914923,Lake Travis High School,"3324 Ranch Road 620 South, Austin, TX  78738",8
564,30.125785,-97.732833,Akins High School,"10701 South 1st Street, Austin, TX  78748",4
565,30.553459,-97.735987,Round Rock Opport Center Daep,(512) 428-2943,
566,30.227297,-97.591348,Del Valle High School,"5201 Ross Road, Travis County, TX  78617",3
567,30.335285,-97.869379,Vandegrift High School,"9500 McNeil Drive, Austin, TX  78750",8
568,30.422924,-97.964653,Lago Vista High School,"5185 Lohman Ford Rd, Lago Vista, TX 78645",6
569,30.385613,-97.930519,Lago Vista High School,"5185 Lohman Ford Rd, Lago Vista, TX 78645",6
570,30.27616,-97.885852,Westlake Alternative School,,
571,30.204144,-97.874512,Bowie High School,"4103 West Slaughter Lane, Austin, TX  78749",9
572,30.391451,-97.70002,Lanier High School,"1201 Payton Gin Road, Austin, TX  78758",3
573,30.271457,-97.724499,Garza Independence High School,"1600 Chicon St, Austin, TX 78702",5
574,30.272463,-97.619581,Travis County State Jail,www.wsdtx.org,
575,30.21373,-97.801387,Crockett High School,"5601 Manchaca Road, Austin, TX  78745",4
576,30.180009,-97.916078,Bowie High School,"4103 West Slaughter Lane, Austin, TX  78749",9
577,30.353106,-97.513084,Manor Excel Academy,"600 E Parsons St, Manor, TX 78653",3
578,30.367123,-97.707275,Lanier High School,"1201 Payton Gin Road, Austin, TX  78758",3
579,30.124498,-97.687914,Del Valle Opportunity Center,"5301 Ross Rd, Del Valle, TX 78617",4
580,30.49766,-97.746513,Vista Ridge High School,"200 South Vista Ridge Boulevard, Cedar Park, TX  78613",8
581,30.291622,-97.704485,Dell Children's Medical Center,,
582,30.511147,-97.891644,Leander High School,"3301 South Bagdad Road, Leander, TX  78641",7
583,30.24204,-97.744786,Travis High School,"1211 East Oltorf Street, Austin, TX  78704",3
584,30.135719,-97.836692,Akins High School,"10701 South 1st Street, Austin, TX  78748",4
585,30.144887,-97.576851,Del Valle High School,"5201 Ross Road, Travis County, TX  78617",3
586,30.273434,-97.778028,Austin High School,"1715 West Cesar Chavez Street, Austin, TX  78703",7
587,30.143994,-97.820694,Akins High School,"10701 South 1st Street, Austin, TX  78748",4
588,30.50128,-97.838213,Cedar Park High School,"2150 Cypress Creek Road, Cedar Park, TX  78613",8
589,30.277683,-97.87253,Westlake Alternative School,,
590,30.30195,-97.674579,Lbj High School,"7309 Lazy Creek Drive, Austin, TX  78724",2
591,30.392749,-97.806278,Vandegrift High School,"9500 McNeil Drive, Austin, TX  78750",8
592,30.442545,-97.819499,Westwood High School,"12400 Mellow Meadow Drive, Austin, TX  78750",9
593,30.186935,-97.820103,Bowie High School,"4103 West Slaughter Lane, Austin, TX  78749",9
594,30.219992,-97.937825,Bowie High School,"4103 West Slaughter Lane, Austin, TX  78749",9
595,30.265029,-97.813599,Westlake High School,"4100 Westbank Drive, Austin, TX  78746",9
596,30.283321,-97.460753,Manor Excel Academy,"600 E Parsons St, Manor, TX 78653",3
597,30.118415,-97.593551,Del Valle Opportunity Center,"5301 Ross Rd, Del Valle, TX 78617",4
598,30.397232,-97.694473,John B Connally High School,"13212 North Lamar Boulevard, Austin, TX  78753",4
599,30.152415,-97.746405,Akins High School,"10701 South 1st Street, Austin, TX  78748",4
600,30.501061,-97.873888,Cedar Park High School,"2150 Cypress Creek Road, Cedar Park, TX  78613",8
601,30.280048,-97.460189,Phoenix High School,"902 W 2nd St, Elgin, TX 78621",4
602,30.486235,-97.594363,Hendrickson High School,"19201 Colorado Sand Drive, Pflugerville, TX  78660",7
603,30.166005,-97.823828,Akins High School,"10701 South 1st Street, Austin, TX  78748",4
604,30.367794,-97.981786,Lago Vista High School,"5185 Lohman Ford Rd, Lago Vista, TX 78645",6
605,30.005589,-97.715872,Lockhart Pride High School,"_500 N Pecos St, Lockhart, TX 78644",1
606,30.340963,-97.978846,Lake Travis High School,"3324 Ranch Road 620 South, Austin, TX  78738",8
607,30.364027,-97.893808,Lago Vista High School,"5185 Lohman Ford Rd, Lago Vista, TX 78645",6
608,30.490437,-97.625109,Cedar Ridge High School,"2801 Gattis School Road, Round Rock, TX  78664",6
609,30.042264,-97.709773,Lehman High School,"1700 Lehman Road, Kyle, TX  78640",4
610,30.423186,-97.941349,Lago Vista High School,"5185 Lohman Ford Rd, Lago Vista, TX 78645",6
611,30.377291,-97.960731,Lago Vista High School,"5185 Lohman Ford Rd, Lago Vista, TX 78645",6
612,30.298669,-97.629954,Travis County State Jail,www.wsdtx.org,
613,30.38857,-97.804245,Vandegrift High School,"9500 McNeil Drive, Austin, TX  78750",8
614,30.398003,-97.973347,Lago Vista High School,"5185 Lohman Ford Rd, Lago Vista, TX 78645",6
615,30.504145,-97.903778,Leander High School,"3301 South Bagdad Road, Leander, TX  78641",7
616,30.342854,-97.880045,Vandegrift High School,"9500 McNeil Drive, Austin, TX  78750",8
617,30.379454,-97.894665,Lago Vista High School,"5185 Lohman Ford Rd, Lago Vista, TX 78645",6
618,30.336874,-97.904713,Lake Travis High School,"3324 Ranch Road 620 South, Austin, TX  78738",8
619,30.430931,-97.804951,Westwood High School,"12400 Mellow Meadow Drive, Austin, TX  78750",9
620,30.192798,-97.513844,Cedar Creek High School,"793 Union Chapel Road, Cedar Creek, TX  78612",4
621,30.293962,-97.759954,Austin High School,"1715 West Cesar Chavez Street, Austin, TX  78703",7
622,30.325446,-97.981016,Lake Travis High School,"3324 Ranch Road 620 South, Austin, TX  78738",8
623,30.390628,-97.918373,Lago Vista High School,"5185 Lohman Ford Rd, Lago Vista, TX 78645",6
624,30.276636,-97.481599,Manor Excel Academy,"600 E Parsons St, Manor, TX 78653",3
625,30.366715,-97.969552,Lago Vista High School,"5185 Lohman Ford Rd, Lago Vista, TX 78645",6
626,30.362708,-97.766359,Anderson High School,"8403 Mesa Drive, Austin, TX  78759",8
627,30.264743,-97.812475,Westlake High School,"4100 Westbank Drive, Austin, TX  78746",9
628,30.268089,-97.861975,Westlake Alternative School,,
629,30.321503,-97.795978,Westlake Alternative School,,
630,30.153029,-97.64884,Del Valle Opportunity Center,"5301 Ross Rd, Del Valle, TX 78617",4
631,30.335511,-97.767896,Rosedale,(512) 414-3617, 
632,30.389055,-97.851351,Vandegrift High School,"9500 McNeil Drive, Austin, TX  78750",8
633,30.453076,-97.516043,Weiss High S,,
634,30.505776,-97.736836,Round Rock High School,"201 Deep Wood Drive, Round Rock, TX  78681",8
635,30.285924,-98.026142,Lake Travis High School,"3324 Ranch Road 620 South, Austin, TX  78738",8
636,30.347936,-97.765904,Anderson High School,"8403 Mesa Drive, Austin, TX  78759",8
637,30.417465,-97.510954,Weiss High S,,
638,30.291425,-97.969068,Lake Travis High School,"3324 Ranch Road 620 South, Austin, TX  78738",8
639,30.345243,-97.68798,Travis County Day School,"8011 Cameron Rd, Austin, TX 78754",
640,30.407594,-97.503146,Weiss High S,,
641,30.182462,-97.754769,Crockett High School,"5601 Manchaca Road, Austin, TX  78745",4
642,30.365342,-97.760766,Anderson High School,"8403 Mesa Drive, Austin, TX  78759",8
643,30.53706,-97.663859,Stony Point High School,"1801 Tiger Trail, Round Rock, TX  78664",6
644,30.203018,-97.938808,Bowie High School,"4103 West Slaughter Lane, Austin, TX  78749",9
645,30.209602,-97.549424,Del Valle High School,"5201 Ross Road, Travis County, TX  78617",3
646,30.43091,-97.705952,John B Connally High School,"13212 North Lamar Boulevard, Austin, TX  78753",4
647,30.22203,-97.522521,Del Valle High School,"5201 Ross Road, Travis County, TX  78617",3
648,30.112436,-97.718201,Akins High School,"10701 South 1st Street, Austin, TX  78748",4
649,30.29829,-97.477273,Manor Excel Academy,"600 E Parsons St, Manor, TX 78653",3
650,30.300368,-97.793973,Adult Transition Services,(512) 732-9029,
651,30.347792,-97.772826,Anderson High School,"8403 Mesa Drive, Austin, TX  78759",8
652,30.242854,-97.906923,Bowie High School,"4103 West Slaughter Lane, Austin, TX  78749",9
653,30.293649,-97.68665,Dell Children's Medical Center,,
654,30.245301,-97.745478,Texas School For The Deaf,"1102 South Congress Avenue, Austin, TX  78704",1
655,30.305334,-97.527624,Manor Excel Academy,"600 E Parsons St, Manor, TX 78653",3
656,30.361647,-97.609216,Manor New Technology High School,"10323 U.S. 290, Manor, TX  78653",7
657,30.290921,-97.958303,Lake Travis High School,"3324 Ranch Road 620 South, Austin, TX  78738",8
658,30.352532,-97.794273,Anderson High School,"8403 Mesa Drive, Austin, TX  78759",8
659,30.369821,-97.994042,Lago Vista High School,"5185 Lohman Ford Rd, Lago Vista, TX 78645",6
660,30.293978,-97.699786,Dell Children's Medical Center,,
661,30.11334,-97.703292,Akins High School,"10701 South 1st Street, Austin, TX  78748",4
662,30.298529,-97.710965,Dell Children's Medical Center,,
663,30.2124,-97.7081,Travis High School,"1211 East Oltorf Street, Austin, TX  78704",3
664,30.163901,-97.737073,Akins High School,"10701 South 1st Street, Austin, TX  78748",4
665,30.427679,-97.87199,Cedar Park High School,"2150 Cypress Creek Road, Cedar Park, TX  78613",8
666,30.206619,-97.740276,Travis High School,"1211 East Oltorf Street, Austin, TX  78704",3
667,30.47622,-97.643634,Cedar Ridge High School,"2801 Gattis School Road, Round Rock, TX  78664",6
668,30.381407,-97.678619,Lanier High School,"1201 Payton Gin Road, Austin, TX  78758",3
669,30.428271,-97.844498,Vandegrift High School,"9500 McNeil Drive, Austin, TX  78750",8
670,30.306167,-97.528405,Manor Excel Academy,"600 E Parsons St, Manor, TX 78653",3
671,30.202857,-97.546303,Del Valle High School,"5201 Ross Road, Travis County, TX  78617",3
672,30.12749,-97.825865,Akins High School,"10701 South 1st Street, Austin, TX  78748",4
673,30.340698,-97.756489,Rosedale,(512) 414-3617, 
674,30.319739,-97.529545,Manor Excel Academy,"600 E Parsons St, Manor, TX 78653",3
675,30.303781,-97.638384,Lbj High School,"7309 Lazy Creek Drive, Austin, TX  78724",2
676,30.257645,-97.570311,Travis County State Jail,www.wsdtx.org,
677,30.356657,-98.00108,Lake Travis High School,"3324 Ranch Road 620 South, Austin, TX  78738",8
678,30.282478,-97.459465,Phoenix High School,"902 W 2nd St, Elgin, TX 78621",4
679,30.067719,-97.780068,Akins High School,"10701 South 1st Street, Austin, TX  78748",4
680,30.294402,-97.946978,Lake Travis High School,"3324 Ranch Road 620 South, Austin, TX  78738",8
681,30.50841,-97.729193,Round Rock High School,"201 Deep Wood Drive, Round Rock, TX  78681",8
682,30.280486,-97.696952,Alternative Learning Center,(512) 414-2554, 
683,30.324088,-97.849341,Westlake Alternative School,,
684,30.373163,-97.933712,Lago Vista High School,"5185 Lohman Ford Rd, Lago Vista, TX 78645",6
685,30.437571,-97.906551,Cedar Park High School,"2150 Cypress Creek Road, Cedar Park, TX  78613",8
686,30.261056,-97.844959,Westlake Alternative School,,
687,30.315425,-97.966831,Lake Travis High School,"3324 Ranch Road 620 South, Austin, TX  78738",8
688,30.437927,-97.503514,Weiss High S,,
689,30.495661,-97.597925,Hendrickson High School,"19201 Colorado Sand Drive, Pflugerville, TX  78660",7
690,30.395542,-97.976533,Lago Vista High School,"5185 Lohman Ford Rd, Lago Vista, TX 78645",6
691,30.363662,-97.849546,Vandegrift High School,"9500 McNeil Drive, Austin, TX  78750",8
692,30.241786,-97.904994,Bowie High School,"4103 West Slaughter Lane, Austin, TX  78749",9
693,30.308841,-97.852926,Westlake Alternative School,,
694,30.289369,-97.643441,Travis County State Jail,www.wsdtx.org,
695,30.341853,-97.70626,Lanier High School,"1201 Payton Gin Road, Austin, TX  78758",3
696,30.198795,-97.511365,Cedar Creek High School,"793 Union Chapel Road, Cedar Creek, TX  78612",4
697,30.105578,-97.685253,Del Valle Opportunity Center,"5301 Ross Rd, Del Valle, TX 78617",4
698,30.424488,-97.692185,John B Connally High School,"13212 North Lamar Boulevard, Austin, TX  78753",4
699,30.142715,-97.54919,Del Valle High School,"5201 Ross Road, Travis County, TX  78617",3
700,30.257509,-97.755304,Texas School For The Deaf,"1102 South Congress Avenue, Austin, TX  78704",1
701,30.137325,-97.492091,Cedar Creek High School,"793 Union Chapel Road, Cedar Creek, TX  78612",4
702,30.153251,-97.849159,Bowie High School,"4103 West Slaughter Lane, Austin, TX  78749",9
703,30.384521,-97.938979,Lago Vista High School,"5185 Lohman Ford Rd, Lago Vista, TX 78645",6
704,30.219029,-97.906148,Bowie High School,"4103 West Slaughter Lane, Austin, TX  78749",9
705,30.156188,-97.789009,Akins High School,"10701 South 1st Street, Austin, TX  78748",4
706,30.286393,-97.696066,Dell Children's Medical Center,,
707,30.30394,-97.499346,Manor Excel Academy,"600 E Parsons St, Manor, TX 78653",3
708,30.366474,-97.745686,Anderson High School,"8403 Mesa Drive, Austin, TX  78759",8
709,30.223383,-97.899251,Bowie High School,"4103 West Slaughter Lane, Austin, TX  78749",9
710,30.474636,-97.91021,Cedar Park High School,"2150 Cypress Creek Road, Cedar Park, TX  78613",8
711,30.435825,-97.78663,Westwood High School,"12400 Mellow Meadow Drive, Austin, TX  78750",9
712,30.269194,-97.679611,International High School,"1012 Arthur Stiles Rd, Austin, TX 78721",3
713,30.130039,-97.629219,Del Valle Opportunity Center,"5301 Ross Rd, Del Valle, TX 78617",4
714,30.29279,-97.953862,Lake Travis High School,"3324 Ranch Road 620 South, Austin, TX  78738",8
715,30.319676,-97.783017,Rosedale,(512) 414-3617, 
716,30.391748,-97.895945,Lago Vista High School,"5185 Lohman Ford Rd, Lago Vista, TX 78645",6
717,30.513592,-97.715334,Round Rock High School,"201 Deep Wood Drive, Round Rock, TX  78681",8
718,30.363443,-97.835574,Vandegrift High School,"9500 McNeil Drive, Austin, TX  78750",8
719,30.339077,-97.990844,Lake Travis High School,"3324 Ranch Road 620 South, Austin, TX  78738",8
720,30.291732,-97.945707,Lake Travis High School,"3324 Ranch Road 620 South, Austin, TX  78738",8
721,30.243642,-97.998483,Lake Travis High School,"3324 Ranch Road 620 South, Austin, TX  78738",8
722,30.311139,-97.862008,Westlake Alternative School,,
723,30.373631,-97.703223,Lanier High School,"1201 Payton Gin Road, Austin, TX  78758",3
724,30.49983,-97.596063,Hendrickson High School,"19201 Colorado Sand Drive, Pflugerville, TX  78660",7
725,30.536163,-97.637599,Stony Point High School,"1801 Tiger Trail, Round Rock, TX  78664",6
726,30.344275,-97.477186,Manor Excel Academy,"600 E Parsons St, Manor, TX 78653",3
727,30.448978,-97.76391,Mcneil High School,"5720 McNeil Drive, Austin, TX  78729",7
728,30.433437,-97.909492,Lago Vista High School,"5185 Lohman Ford Rd, Lago Vista, TX 78645",6
729,30.419987,-97.692027,John B Connally High School,"13212 North Lamar Boulevard, Austin, TX  78753",4
730,30.289484,-97.953236,Lake Travis High School,"3324 Ranch Road 620 South, Austin, TX  78738",8
731,30.310403,-97.829524,Westlake Alternative School,,
732,30.384628,-97.975468,Lago Vista High School,"5185 Lohman Ford Rd, Lago Vista, TX 78645",6
733,30.27832,-97.705419,Alternative Learning Center,(512) 414-2554, 
734,30.149388,-97.78676,Akins High School,"10701 South 1st Street, Austin, TX  78748",4
735,30.003412,-97.800938,Lehman High School,"1700 Lehman Road, Kyle, TX  78640",4
736,30.154476,-97.596517,Del Valle Opportunity Center,"5301 Ross Rd, Del Valle, TX 78617",4
737,30.271409,-97.821014,Westlake High School,"4100 Westbank Drive, Austin, TX  78746",9
738,30.299768,-97.461192,Elgin High School,"14000 County Line Road, Elgin, TX  78621",4
739,30.374647,-97.796871,Vandegrift High School,"9500 McNeil Drive, Austin, TX  78750",8
740,30.321483,-97.83105,Westlake Alternative School,,
741,30.337148,-97.870656,Vandegrift High School,"9500 McNeil Drive, Austin, TX  78750",8
742,30.415179,-97.919495,Lago Vista High School,"5185 Lohman Ford Rd, Lago Vista, TX 78645",6
743,30.463868,-97.934501,Cedar Park High School,"2150 Cypress Creek Road, Cedar Park, TX  78613",8
744,30.310977,-97.731361,Texas School For The Blind,"1100 West 45th Street, Austin, TX  78756",1
745,30.20491,-97.817428,Crockett High School,"5601 Manchaca Road, Austin, TX  78745",4
746,30.36072,-97.783548,Anderson High School,"8403 Mesa Drive, Austin, TX  78759",8
747,30.360612,-97.784306,Anderson High School,"8403 Mesa Drive, Austin, TX  78759",8
748,30.440616,-97.522705,Weiss High S,,
749,30.319255,-97.813306,Westlake Alternative School,,
750,30.257877,-97.846674,Westlake Alternative School,,
751,30.294887,-98.018299,Lake Travis High School,"3324 Ranch Road 620 South, Austin, TX  78738",8
752,30.375332,-97.701429,Lanier High School,"1201 Payton Gin Road, Austin, TX  78758",3
753,30.414726,-97.868527,Vandegrift High School,"9500 McNeil Drive, Austin, TX  78750",8
754,30.170727,-97.812548,Akins High School,"10701 South 1st Street, Austin, TX  78748",4
755,30.186552,-97.814527,Crockett High School,"5601 Manchaca Road, Austin, TX  78745",4
756,30.442841,-97.649154,Pflugerville High School,"1301 West Pecan Street, Pflugerville, TX  78660",6
757,30.33833,-97.781424,Rosedale,(512) 414-3617, 
758,30.517177,-97.769397,Vista Ridge High School,"200 South Vista Ridge Boulevard, Cedar Park, TX  78613",8
759,30.244086,-97.972637,Lake Travis High School,"3324 Ranch Road 620 South, Austin, TX  78738",8
760,30.322225,-97.768246,Rosedale,(512) 414-3617, 
761,30.383664,-97.829508,Vandegrift High School,"9500 McNeil Drive, Austin, TX  78750",8
762,30.160981,-97.782647,Akins High School,"10701 South 1st Street, Austin, TX  78748",4
763,30.200538,-97.748728,Travis High School,"1211 East Oltorf Street, Austin, TX  78704",3
764,30.318775,-97.749575,Rosedale,(512) 414-3617, 
765,30.145538,-97.85232,Bowie High School,"4103 West Slaughter Lane, Austin, TX  78749",9
766,30.319987,-97.682206,Reagan High School,"7104 Berkman Drive, Austin, TX  78752",3
767,30.300851,-97.711766,Dell Children's Medical Center,,
768,30.274574,-97.648409,Travis County State Jail,www.wsdtx.org,
769,30.399497,-97.649793,John B Connally High School,"13212 North Lamar Boulevard, Austin, TX  78753",4
770,30.378639,-97.813416,Vandegrift High School,"9500 McNeil Drive, Austin, TX  78750",8
771,30.431706,-97.785561,Westwood High School,"12400 Mellow Meadow Drive, Austin, TX  78750",9
772,30.280286,-97.804927,Adult Transition Services,(512) 732-9029,
773,30.13327,-97.566386,Del Valle High School,"5201 Ross Road, Travis County, TX  78617",3
774,30.31699,-97.805645,Westlake Alternative School,,
775,30.250843,-97.917375,Bowie High School,"4103 West Slaughter Lane, Austin, TX  78749",9
776,30.468945,-97.61045,Hendrickson High School,"19201 Colorado Sand Drive, Pflugerville, TX  78660",7
777,30.177809,-97.619634,Del Valle Opportunity Center,"5301 Ross Rd, Del Valle, TX 78617",4
778,30.226873,-97.899322,Bowie High School,"4103 West Slaughter Lane, Austin, TX  78749",9
779,30.382935,-97.908485,Lago Vista High School,"5185 Lohman Ford Rd, Lago Vista, TX 78645",6
780,30.42612,-97.682209,John B Connally High School,"13212 North Lamar Boulevard, Austin, TX  78753",4
781,30.371665,-97.718034,Lanier High School,"1201 Payton Gin Road, Austin, TX  78758",3
782,30.234766,-97.701733,International High School,"1012 Arthur Stiles Rd, Austin, TX 78721",3
783,30.08306,-97.700139,Akins High School,"10701 South 1st Street, Austin, TX  78748",4
784,30.398958,-97.931687,Lago Vista High School,"5185 Lohman Ford Rd, Lago Vista, TX 78645",6
785,30.445966,-97.769576,Westwood High School,"12400 Mellow Meadow Drive, Austin, TX  78750",9
786,30.225519,-97.836393,Crockett High School,"5601 Manchaca Road, Austin, TX  78745",4
787,30.490667,-97.81928,Cedar Park High School,"2150 Cypress Creek Road, Cedar Park, TX  78613",8
788,30.305807,-97.853504,Westlake Alternative School,,
789,30.276366,-97.461011,Manor Excel Academy,"600 E Parsons St, Manor, TX 78653",3
790,30.069802,-97.730223,Akins High School,"10701 South 1st Street, Austin, TX  78748",4
791,30.286236,-97.839262,Westlake Alternative School,,
792,30.275244,-97.822014,Westlake Alternative School,,
793,30.493165,-97.580887,Hendrickson High School,"19201 Colorado Sand Drive, Pflugerville, TX  78660",7
794,30.123626,-97.597499,Del Valle Opportunity Center,"5301 Ross Rd, Del Valle, TX 78617",4
795,30.490914,-97.904814,Cedar Park High School,"2150 Cypress Creek Road, Cedar Park, TX  78613",8
796,30.344594,-97.52972,Manor Excel Academy,"600 E Parsons St, Manor, TX 78653",3
797,30.294586,-97.509253,Manor Excel Academy,"600 E Parsons St, Manor, TX 78653",3
798,30.357042,-97.674242,Travis County Day School,"8011 Cameron Rd, Austin, TX 78754",
799,30.498596,-97.789798,Vista Ridge High School,"200 South Vista Ridge Boulevard, Cedar Park, TX  78613",8
800,30.403327,-97.7837,Vandegrift High School,"9500 McNeil Drive, Austin, TX  78750",8
801,30.544022,-97.705749,Round Rock Opport Center Daep,(512) 428-2943,
802,30.540893,-97.649805,Stony Point High School,"1801 Tiger Trail, Round Rock, TX  78664",6
803,30.267989,-97.81551,Westlake High School,"4100 Westbank Drive, Austin, TX  78746",9
804,30.123178,-97.814095,Akins High School,"10701 South 1st Street, Austin, TX  78748",4
805,30.365914,-97.851832,Vandegrift High School,"9500 McNeil Drive, Austin, TX  78750",8
806,30.30686,-97.858372,Westlake Alternative School,,
807,30.455891,-97.787814,Westwood High School,"12400 Mellow Meadow Drive, Austin, TX  78750",9
808,30.45977,-97.647359,Pflugerville High School,"1301 West Pecan Street, Pflugerville, TX  78660",6
809,30.304908,-97.991552,Lake Travis High School,"3324 Ranch Road 620 South, Austin, TX  78738",8
810,30.25104,-97.932358,Lake Travis High School,"3324 Ranch Road 620 South, Austin, TX  78738",8
811,30.540175,-97.806732,Vista Ridge High School,"200 South Vista Ridge Boulevard, Cedar Park, TX  78613",8
812,30.516231,-97.841635,Leander High School,"3301 South Bagdad Road, Leander, TX  78641",7
813,30.510711,-97.723818,Round Rock High School,"201 Deep Wood Drive, Round Rock, TX  78681",8
814,30.438972,-97.913819,Lago Vista High School,"5185 Lohman Ford Rd, Lago Vista, TX 78645",6
815,30.315673,-97.669789,Lbj High School,"7309 Lazy Creek Drive, Austin, TX  78724",2
816,30.218252,-97.808171,Crockett High School,"5601 Manchaca Road, Austin, TX  78745",4
817,30.215159,-97.876804,Bowie High School,"4103 West Slaughter Lane, Austin, TX  78749",9
818,30.360686,-97.473507,Elgin High School,"14000 County Line Road, Elgin, TX  78621",4
819,30.296235,-97.518871,Manor Excel Academy,"600 E Parsons St, Manor, TX 78653",3
820,30.292075,-97.75387,University of Texas at Austin High School,(512) 232-5000, 
821,30.174246,-97.591103,Del Valle High School,"5201 Ross Road, Travis County, TX  78617",3
822,30.502171,-97.76292,Vista Ridge High School,"200 South Vista Ridge Boulevard, Cedar Park, TX  78613",8
823,30.250696,-97.997745,Lake Travis High School,"3324 Ranch Road 620 South, Austin, TX  78738",8
824,30.140847,-97.80887,Akins High School,"10701 South 1st Street, Austin, TX  78748",4
825,30.404045,-97.910682,Lago Vista High School,"5185 Lohman Ford Rd, Lago Vista, TX 78645",6
826,30.334189,-97.953816,Lake Travis High School,"3324 Ranch Road 620 South, Austin, TX  78738",8
827,30.508316,-97.748137,Vista Ridge High School,"200 South Vista Ridge Boulevard, Cedar Park, TX  78613",8
828,30.32377,-97.786806,Rosedale,(512) 414-3617, 
829,30.421947,-97.516563,Weiss High S,,
830,30.161547,-97.810186,Akins High School,"10701 South 1st Street, Austin, TX  78748",4
831,30.283804,-97.831069,Westlake Alternative School,,
832,30.373995,-97.973943,Lago Vista High School,"5185 Lohman Ford Rd, Lago Vista, TX 78645",6
833,30.084477,-97.662339,Del Valle Opportunity Center,"5301 Ross Rd, Del Valle, TX 78617",4
