,Latitude,Longitude,School Name,School Address,School Rating
1098,30.46537,-97.615991,Park Crest Middle School,"1500 North Railroad Avenue, Pflugerville, TX  78660",7
1099,30.318707,-97.667809,Sadler Means Ywla,(512) 414-3234,2
1100,30.219961,-97.848753,Small Middle School,"4801 Monterey Oaks Boulevard, Austin, TX  78749",5
1101,30.190544,-97.940382,Gorzycki Middle School,"7412 West Slaughter Lane, Austin, TX  78749",9
1102,30.398461,-97.757776,Canyon Vista Middle School,"8455 Spicewood Springs Road, Austin, TX  78759",10
1103,30.435366,-97.707091,Westview Middle School,"1805 Scofield Lane, Austin, TX  78727",4
1104,30.322586,-97.865858,West Ridge Middle School,"9201 Scenic Bluff Drive, Austin, TX  78733",10
1105,30.263423,-97.707239,Alternative Learning Center,(512) 414-2554,5
1106,30.192848,-97.917834,Gorzycki Middle School,"7412 West Slaughter Lane, Austin, TX  78749",9
1107,30.493592,-97.925884,Running Brushy Middle School,"2303 Lakeline Boulevard, Cedar Park, TX  78613",6
1108,30.458179,-97.916337,Cedar Park Middle School,"2100 Sun Chase Boulevard, Cedar Park, TX  78613",9
1109,30.234233,-97.893253,Gorzycki Middle School,"7412 West Slaughter Lane, Austin, TX  78749",9
1110,30.388479,-97.952372,Lago Vista Middle School,"8039 Bar K Ranch Rd, Lago Vista, TX 78645",5
1111,30.499323,-97.823786,Cedar Park Middle School,"2100 Sun Chase Boulevard, Cedar Park, TX  78613",9
1112,30.090024,-97.772606,Paredes Middle School,"10100 South Mary Moore Searight Drive, Austin, TX  78748",4
1113,30.525451,-97.845109,Running Brushy Middle School,"2303 Lakeline Boulevard, Cedar Park, TX  78613",6
1114,30.230452,-97.716255,Martin Middle School,"1601 Haskell Street, Austin, TX  78702",1
1115,30.085139,-97.664171,Del Valle Middle School,"5500 Ross Road, Travis County, TX  78617",4
1116,30.282342,-97.76084,Austin St Hospital,(512) 419-2560,
1117,30.54912,-97.788726,Artie L Henry Middle School,"100 North Vista Ridge Boulevard, Cedar Park, TX  78613",8
1118,30.217816,-97.8514,Covington Middle School,"3700 Convict Hill Road, Austin, TX  78749",5
1119,30.401165,-97.997769,Lago Vista Middle School,"8039 Bar K Ranch Rd, Lago Vista, TX 78645",5
1120,30.357715,-97.98416,Hudson Bend Middle School,"3322 Ranch Road 620 South, Austin, TX  78738",9
1121,30.402287,-97.92574,Lago Vista Middle School,"8039 Bar K Ranch Rd, Lago Vista, TX 78645",5
1122,30.446255,-97.653896,Pflugerville Middle School,"1600 Settlers Valley Drive, Pflugerville, TX  78660",6
1123,30.439318,-97.766802,Deerpark Middle School,"8849 Anderson Mill Road, Austin, TX  78729",6
1124,30.310743,-97.693482,Sadler Means Ywla,(512) 414-3234,2
1125,30.345917,-97.873079,Canyon Ridge Middle School,"12601 Country Trails Lane, Austin, TX  78732",10
1126,30.195008,-97.862442,Covington Middle School,"3700 Convict Hill Road, Austin, TX  78749",5
1127,30.11066,-97.719323,John P Ojeda J High School,"4900 McKinney Falls Parkway, Austin, TX  78744",2
1128,30.370621,-97.682123,Dobie Middle School,"1200 East Rundberg Lane, Austin, TX  78753",3
1129,30.34242,-97.855507,West Ridge Middle School,"9201 Scenic Bluff Drive, Austin, TX  78733",10
1130,30.088853,-97.770208,Paredes Middle School,"10100 South Mary Moore Searight Drive, Austin, TX  78748",4
1131,30.490535,-97.569765,Kelly Lane Middle School,"18900 Falcon Pointe Boulevard, Pflugerville, TX  78660",7
1132,30.237213,-97.984948,Gorzycki Middle School,"7412 West Slaughter Lane, Austin, TX  78749",9
1133,30.415283,-97.537446,Cele Middle,"6000 Cele Rd, Pflugerville, TX 78660",7
1134,30.141025,-97.666351,Del Valle Middle School,"5500 Ross Road, Travis County, TX  78617",4
1135,30.470273,-97.826918,Cedar Park Middle School,"2100 Sun Chase Boulevard, Cedar Park, TX  78613",9
1136,30.28836,-97.866409,West Ridge Middle School,"9201 Scenic Bluff Drive, Austin, TX  78733",10
1137,30.316027,-97.765966,Rosedale,(512) 414-3617,5
1138,30.534263,-97.660651,Pfc Robert P Hernandez Middle School,"1901 Sunrise Road, Round Rock, TX  78664",3
1139,30.415097,-97.920159,Lago Vista Middle School,"8039 Bar K Ranch Rd, Lago Vista, TX 78645",5
1140,30.425312,-97.569368,Cele Middle,"6000 Cele Rd, Pflugerville, TX 78660",7
1141,30.294896,-97.91835,West Ridge Middle School,"9201 Scenic Bluff Drive, Austin, TX  78733",10
1142,30.311831,-97.682727,Sadler Means Ywla,(512) 414-3234,2
1143,30.22298,-97.628333,Dailey Middle School,"14000 Westall Street, Austin, TX  78725",3
1144,30.406189,-97.736773,Westview Middle School,"1805 Scofield Lane, Austin, TX  78727",4
1145,30.502397,-97.665632,C D Fulkes Middle School,"300 West Anderson Avenue, Round Rock, TX  78664",4
1146,30.241301,-97.875925,Gorzycki Middle School,"7412 West Slaughter Lane, Austin, TX  78749",9
1147,30.35098,-97.756964,Murchison Middle School,"3700 North Hills Drive, Austin, TX  78731",7
1148,30.32517,-97.528504,Manor Middle School,"12900 Gregg Manor Road, Manor, TX  78653",2
1149,30.493912,-97.649868,Ridgeview Middle School,"2000 Via Sonoma Trail, Round Rock, TX  78665",9
1150,30.226689,-97.780392,Richards School For Young Women Leade,"2206 Prather Lane, Austin, TX  78704",9
1151,30.439008,-97.824771,Noel Grisham Middle School,"10805 School House Lane, Austin, TX  78750",7
1152,30.380895,-97.958462,Lago Vista Middle School,"8039 Bar K Ranch Rd, Lago Vista, TX 78645",5
1153,30.521831,-97.676542,C D Fulkes Middle School,"300 West Anderson Avenue, Round Rock, TX  78664",4
1154,30.471208,-97.818481,Cedar Park Middle School,"2100 Sun Chase Boulevard, Cedar Park, TX  78613",9
1155,30.365303,-97.987608,Lago Vista Middle School,"8039 Bar K Ranch Rd, Lago Vista, TX 78645",5
1156,30.44681,-97.576094,Kelly Lane Middle School,"18900 Falcon Pointe Boulevard, Pflugerville, TX  78660",7
1157,30.362549,-97.465251,Manor Middle School,"12900 Gregg Manor Road, Manor, TX  78653",2
1158,30.143946,-97.881579,Bailey Middle School,"4020 Lost Oasis Hollow, Austin, TX  78739",6
1159,30.338981,-97.747333,Lamar Middle School,"6201 Wynona Avenue, Austin, TX  78757",7
1160,30.255525,-97.467146,Decker Middle School,"8104 Decker Creek Cove, Manor, TX  78653",4
1161,30.290259,-97.800183,Westlake High School,"4100 Westbank Drive, Austin, TX  78746",9
1162,30.33858,-97.706468,Webb Middle School,"601 East Saint Johns Avenue, Austin, TX  78752",2
1163,30.270556,-97.469296,Decker Middle School,"8104 Decker Creek Cove, Manor, TX  78653",4
1164,30.379289,-97.936837,Lago Vista Middle School,"8039 Bar K Ranch Rd, Lago Vista, TX 78645",5
1165,30.323864,-97.72008,Webb Middle School,"601 East Saint Johns Avenue, Austin, TX  78752",2
1166,30.196609,-97.811993,Bedichek Middle School,"6800 Bill Hughes Road, Austin, TX  78745",2
1167,30.144805,-97.850431,Bailey Middle School,"4020 Lost Oasis Hollow, Austin, TX  78739",6
1168,30.231393,-97.712806,Martin Middle School,"1601 Haskell Street, Austin, TX  78702",1
1169,30.390815,-97.761576,Murchison Middle School,"3700 North Hills Drive, Austin, TX  78731",7
1170,30.145168,-97.748307,Mendez Middle School,"5106 Village Square Drive, Austin, TX  78744",1
1171,30.180411,-97.833577,Paredes Middle School,"10100 South Mary Moore Searight Drive, Austin, TX  78748",4
1172,30.224836,-97.895435,Gorzycki Middle School,"7412 West Slaughter Lane, Austin, TX  78749",9
1173,30.036426,-97.896599,R C Barton Middle School,"4950 Jack C Hays Trail, Buda, TX  78610",7
1174,30.275807,-97.808016,Westlake High School,"4100 Westbank Drive, Austin, TX  78746",9
1175,30.398728,-97.87981,Canyon Ridge Middle School,"12601 Country Trails Lane, Austin, TX  78732",10
1176,30.337339,-97.652761,Travis County Day School,(512) 414-1486,
1177,30.39699,-97.599267,Dessau Middle School,"12900 Dessau Road, Austin, TX  78754",3
1178,30.446626,-97.745106,Deerpark Middle School,"8849 Anderson Mill Road, Austin, TX  78729",6
1179,30.367066,-97.675823,Dobie Middle School,"1200 East Rundberg Lane, Austin, TX  78753",3
1180,30.209257,-97.931266,Gorzycki Middle School,"7412 West Slaughter Lane, Austin, TX  78749",9
1181,30.337557,-97.776808,Murchison Middle School,"3700 North Hills Drive, Austin, TX  78731",7
1182,30.31181,-97.675644,Sadler Means Ywla,(512) 414-3234,2
1183,30.375082,-97.770156,Murchison Middle School,"3700 North Hills Drive, Austin, TX  78731",7
1184,30.363736,-97.70679,Burnet Middle School,"8401 Hathaway Drive, Austin, TX  78757",2
1185,30.341678,-97.785311,Murchison Middle School,"3700 North Hills Drive, Austin, TX  78731",7
1186,30.348157,-97.755856,Murchison Middle School,"3700 North Hills Drive, Austin, TX  78731",7
1187,30.350544,-97.804288,Murchison Middle School,"3700 North Hills Drive, Austin, TX  78731",7
1188,30.315101,-97.750216,Texas School For The Blind,"1100 West 45th Street, Austin, TX  78756",1
1189,30.196514,-97.802316,Bedichek Middle School,"6800 Bill Hughes Road, Austin, TX  78745",2
1190,30.20939,-97.87013,Gorzycki Middle School,"7412 West Slaughter Lane, Austin, TX  78749",9
1191,30.315921,-97.720853,Texas School For The Blind,"1100 West 45th Street, Austin, TX  78756",1
1192,30.381635,-97.708393,Burnet Middle School,"8401 Hathaway Drive, Austin, TX  78757",2
1193,30.497979,-97.850467,Cedar Park Middle School,"2100 Sun Chase Boulevard, Cedar Park, TX  78613",9
1194,30.509086,-97.86541,Running Brushy Middle School,"2303 Lakeline Boulevard, Cedar Park, TX  78613",6
1195,30.338463,-97.78099,Murchison Middle School,"3700 North Hills Drive, Austin, TX  78731",7
1196,30.196968,-97.741206,Mendez Middle School,"5106 Village Square Drive, Austin, TX  78744",1
1197,30.313241,-97.86388,West Ridge Middle School,"9201 Scenic Bluff Drive, Austin, TX  78733",10
1198,30.103775,-97.687332,Del Valle Middle School,"5500 Ross Road, Travis County, TX  78617",4
1199,30.409541,-97.60256,Dessau Middle School,"12900 Dessau Road, Austin, TX  78754",3
1200,30.300147,-97.687424,Sadler Means Ywla,(512) 414-3234,2
1201,30.156383,-97.802097,Paredes Middle School,"10100 South Mary Moore Searight Drive, Austin, TX  78748",4
1202,30.485547,-97.863794,Cedar Park Middle School,"2100 Sun Chase Boulevard, Cedar Park, TX  78613",9
1203,30.519443,-97.878339,Running Brushy Middle School,"2303 Lakeline Boulevard, Cedar Park, TX  78613",6
1204,30.294012,-97.964121,Hudson Bend Middle School,"3322 Ranch Road 620 South, Austin, TX  78738",9
1205,30.215595,-97.781948,Bedichek Middle School,"6800 Bill Hughes Road, Austin, TX  78745",2
1206,30.352406,-97.725928,Burnet Middle School,"8401 Hathaway Drive, Austin, TX  78757",2
1207,30.327926,-97.682333,Travis County Day School,(512) 414-1486,
1208,30.408462,-97.859623,Four Points Middle School,"9700 McNeil Drive, Austin, TX  78750",9
1209,30.522266,-97.802186,Artie L Henry Middle School,"100 North Vista Ridge Boulevard, Cedar Park, TX  78613",8
1210,30.126249,-97.684978,John P Ojeda J High School,"4900 McKinney Falls Parkway, Austin, TX  78744",2
1211,30.28927,-97.96522,Hudson Bend Middle School,"3322 Ranch Road 620 South, Austin, TX  78738",9
1212,30.455156,-97.786538,Deerpark Middle School,"8849 Anderson Mill Road, Austin, TX  78729",6
1213,30.179496,-97.762498,Mendez Middle School,"5106 Village Square Drive, Austin, TX  78744",1
1214,30.096712,-97.662839,Del Valle Middle School,"5500 Ross Road, Travis County, TX  78617",4
1215,30.242151,-97.88657,Gorzycki Middle School,"7412 West Slaughter Lane, Austin, TX  78749",9
1216,30.195464,-97.512203,Decker Middle School,"8104 Decker Creek Cove, Manor, TX  78653",4
1217,30.130878,-97.783571,Paredes Middle School,"10100 South Mary Moore Searight Drive, Austin, TX  78748",4
1218,30.187794,-97.744898,Mendez Middle School,"5106 Village Square Drive, Austin, TX  78744",1
1219,30.349167,-97.621793,Manor New Technology Middle,mntms.manorisd.net/,
1220,30.20331,-97.78977,Bedichek Middle School,"6800 Bill Hughes Road, Austin, TX  78745",2
1221,30.338821,-97.788776,Murchison Middle School,"3700 North Hills Drive, Austin, TX  78731",7
1222,30.353015,-97.744614,Murchison Middle School,"3700 North Hills Drive, Austin, TX  78731",7
1223,30.203249,-97.817394,Covington Middle School,"3700 Convict Hill Road, Austin, TX  78749",5
1224,30.346637,-97.745961,Lamar Middle School,"6201 Wynona Avenue, Austin, TX  78757",7
1225,30.144774,-97.625616,Del Valle Middle School,"5500 Ross Road, Travis County, TX  78617",4
1226,30.272035,-97.616677,Travis County State Jail,www.wsdtx.org,
1227,30.231712,-97.770445,Leadership Academy,(512) 476-2809,
1228,30.251733,-97.720476,Martin Middle School,"1601 Haskell Street, Austin, TX  78702",1
1229,30.423935,-97.766013,Canyon Vista Middle School,"8455 Spicewood Springs Road, Austin, TX  78759",10
1230,30.262422,-97.567351,Decker Middle School,"8104 Decker Creek Cove, Manor, TX  78653",4
1231,30.077143,-97.753147,Armando Chapa Middle School,"3311 Dacy Lane, Kyle, TX  78640",3
1232,30.187565,-97.7478,Mendez Middle School,"5106 Village Square Drive, Austin, TX  78744",1
1233,30.312515,-97.7201,Dell Children's Medical Center,,
1234,30.355988,-97.991862,Hudson Bend Middle School,"3322 Ranch Road 620 South, Austin, TX  78738",9
1235,30.268762,-97.692883,Alternative Learning Center,(512) 414-2554,5
1236,30.414486,-97.776032,Canyon Vista Middle School,"8455 Spicewood Springs Road, Austin, TX  78759",10
1237,30.501803,-97.790979,Artie L Henry Middle School,"100 North Vista Ridge Boulevard, Cedar Park, TX  78613",8
1238,30.134057,-97.622311,Del Valle Middle School,"5500 Ross Road, Travis County, TX  78617",4
1239,30.416357,-97.967201,Lago Vista Middle School,"8039 Bar K Ranch Rd, Lago Vista, TX 78645",5
1240,30.459999,-97.919645,Cedar Park Middle School,"2100 Sun Chase Boulevard, Cedar Park, TX  78613",9
1241,30.372902,-97.826904,Four Points Middle School,"9700 McNeil Drive, Austin, TX  78750",9
1242,30.373863,-97.808322,Four Points Middle School,"9700 McNeil Drive, Austin, TX  78750",9
1243,30.387914,-97.968826,Lago Vista Middle School,"8039 Bar K Ranch Rd, Lago Vista, TX 78645",5
1244,30.226596,-97.96059,Gorzycki Middle School,"7412 West Slaughter Lane, Austin, TX  78749",9
1245,30.079693,-97.831517,Eric Dahlstrom Middle School,"3600 Farm to Market 967, Buda, TX  78610",7
1246,30.378435,-97.979003,Lago Vista Middle School,"8039 Bar K Ranch Rd, Lago Vista, TX 78645",5
1247,30.392692,-97.771321,Canyon Vista Middle School,"8455 Spicewood Springs Road, Austin, TX  78759",10
1248,30.178798,-98.006873,Dripping Springs Middle School,"111 Tiger Ln, Dripping Springs, TX 78620",8
1249,30.263023,-97.807187,Hill Country Middle School,"1300 Walsh Tarlton Lane, Austin, TX  78746",10
1250,30.279157,-97.472395,Decker Middle School,"8104 Decker Creek Cove, Manor, TX  78653",4
1251,30.460998,-97.582054,Kelly Lane Middle School,"18900 Falcon Pointe Boulevard, Pflugerville, TX  78660",7
1252,30.360993,-97.772274,Murchison Middle School,"3700 North Hills Drive, Austin, TX  78731",7
1253,30.134605,-97.652239,Del Valle Middle School,"5500 Ross Road, Travis County, TX  78617",4
1254,30.473077,-97.609585,Park Crest Middle School,"1500 North Railroad Avenue, Pflugerville, TX  78660",7
1255,30.486741,-97.551518,Farley Middle School,"303 County Road 137, Hutto, TX  78634",6
1256,30.417887,-97.898893,Canyon Ridge Middle School,"12601 Country Trails Lane, Austin, TX  78732",10
1257,30.513259,-97.721818,Chisholm Trail Middle School,"500 Oakridge Drive, Round Rock, TX  78681",7
1258,30.340893,-97.706486,Webb Middle School,"601 East Saint Johns Avenue, Austin, TX  78752",2
1259,30.502877,-97.651347,Ridgeview Middle School,"2000 Via Sonoma Trail, Round Rock, TX  78665",9
1260,30.339761,-97.810749,Murchison Middle School,"3700 North Hills Drive, Austin, TX  78731",7
1261,30.334556,-97.73789,Lamar Middle School,"6201 Wynona Avenue, Austin, TX  78757",7
1262,30.414163,-97.722362,Westview Middle School,"1805 Scofield Lane, Austin, TX  78727",4
1263,30.28666,-97.874303,West Ridge Middle School,"9201 Scenic Bluff Drive, Austin, TX  78733",10
1264,30.206772,-97.788864,Bedichek Middle School,"6800 Bill Hughes Road, Austin, TX  78745",2
1265,30.160359,-97.768522,Mendez Middle School,"5106 Village Square Drive, Austin, TX  78744",1
1266,30.188687,-97.788354,Bedichek Middle School,"6800 Bill Hughes Road, Austin, TX  78745",2
1267,30.150405,-97.857609,Bailey Middle School,"4020 Lost Oasis Hollow, Austin, TX  78739",6
1268,30.42993,-97.826063,Noel Grisham Middle School,"10805 School House Lane, Austin, TX  78750",7
1269,30.28856,-97.82341,Westlake High School,"4100 Westbank Drive, Austin, TX  78746",9
1270,30.231794,-97.78839,Richards School For Young Women Leade,"2206 Prather Lane, Austin, TX  78704",9
1271,30.203281,-97.881372,Gorzycki Middle School,"7412 West Slaughter Lane, Austin, TX  78749",9
1272,30.391958,-97.798234,Four Points Middle School,"9700 McNeil Drive, Austin, TX  78750",9
1273,30.41849,-97.624943,Dessau Middle School,"12900 Dessau Road, Austin, TX  78754",3
1274,30.222656,-97.934224,Gorzycki Middle School,"7412 West Slaughter Lane, Austin, TX  78749",9
1275,30.329067,-97.753743,Lamar Middle School,"6201 Wynona Avenue, Austin, TX  78757",7
1276,30.486082,-97.545588,Farley Middle School,"303 County Road 137, Hutto, TX  78634",6
1277,30.359548,-97.753902,Murchison Middle School,"3700 North Hills Drive, Austin, TX  78731",7
1278,30.313662,-97.676064,Sadler Means Ywla,(512) 414-3234,2
1279,30.360807,-97.546749,Manor Middle School,"12900 Gregg Manor Road, Manor, TX  78653",2
1280,30.202854,-97.799873,Bedichek Middle School,"6800 Bill Hughes Road, Austin, TX  78745",2
1281,30.256512,-97.466522,Decker Middle School,"8104 Decker Creek Cove, Manor, TX  78653",4
1282,30.243539,-97.553409,Decker Middle School,"8104 Decker Creek Cove, Manor, TX  78653",4
1283,30.153907,-97.64756,Del Valle Middle School,"5500 Ross Road, Travis County, TX  78617",4
1284,30.419055,-97.728233,Westview Middle School,"1805 Scofield Lane, Austin, TX  78727",4
1285,30.379037,-97.910863,Canyon Ridge Middle School,"12601 Country Trails Lane, Austin, TX  78732",10
1286,30.254631,-97.778778,Richards School For Young Women Leade,"2206 Prather Lane, Austin, TX  78704",9
1287,30.281904,-97.687247,Alternative Learning Center,(512) 414-2554,5
1288,30.273047,-97.856978,Westlake High School,"4100 Westbank Drive, Austin, TX  78746",9
1289,30.371888,-97.826294,Four Points Middle School,"9700 McNeil Drive, Austin, TX  78750",9
1290,30.288805,-97.873497,West Ridge Middle School,"9201 Scenic Bluff Drive, Austin, TX  78733",10
1291,30.546407,-97.703943,Round Rock Opport Center Daep,(512) 428-2943,
1292,30.445631,-97.613686,Park Crest Middle School,"1500 North Railroad Avenue, Pflugerville, TX  78660",7
1293,30.155905,-97.85707,Bailey Middle School,"4020 Lost Oasis Hollow, Austin, TX  78739",6
1294,30.245059,-97.906665,Gorzycki Middle School,"7412 West Slaughter Lane, Austin, TX  78749",9
1295,30.360184,-97.47202,Manor Middle School,"12900 Gregg Manor Road, Manor, TX  78653",2
1296,30.046628,-97.721439,Armando Chapa Middle School,"3311 Dacy Lane, Kyle, TX  78640",3
1297,30.398108,-97.781948,Canyon Vista Middle School,"8455 Spicewood Springs Road, Austin, TX  78759",10
1298,30.330388,-97.51063,Manor Middle School,"12900 Gregg Manor Road, Manor, TX  78653",2
1299,30.313862,-97.834862,Westlake High School,"4100 Westbank Drive, Austin, TX  78746",9
1300,30.378332,-97.817326,Four Points Middle School,"9700 McNeil Drive, Austin, TX  78750",9
1301,30.326539,-97.683051,Travis County Day School,(512) 414-1486,
1302,30.231854,-97.670458,Alternative Learning Center,(512) 414-2554,5
1303,30.256773,-97.83649,Small Middle School,"4801 Monterey Oaks Boulevard, Austin, TX  78749",5
1304,30.553247,-97.665868,Hopewell Middle School,"1535 Gulf Way, Round Rock, TX  78665",8
1305,30.44881,-97.755846,Deerpark Middle School,"8849 Anderson Mill Road, Austin, TX  78729",6
1306,30.314441,-97.862717,West Ridge Middle School,"9201 Scenic Bluff Drive, Austin, TX  78733",10
1307,30.192144,-97.968215,Gorzycki Middle School,"7412 West Slaughter Lane, Austin, TX  78749",9
1308,30.359817,-97.859691,Canyon Ridge Middle School,"12601 Country Trails Lane, Austin, TX  78732",10
1309,30.312385,-97.719825,Dell Children's Medical Center,,
1310,30.431767,-97.607869,Park Crest Middle School,"1500 North Railroad Avenue, Pflugerville, TX  78660",7
1311,30.305877,-97.695021,Dell Children's Medical Center,,
1312,30.230824,-97.67188,Alternative Learning Center,(512) 414-2554,5
1313,30.562112,-97.742983,James Garland Walsh Middle School,"3850 Walsh Ranch Boulevard, Round Rock, TX  78681",10
1314,30.17543,-97.809365,Paredes Middle School,"10100 South Mary Moore Searight Drive, Austin, TX  78748",4
1315,30.234101,-97.940568,Gorzycki Middle School,"7412 West Slaughter Lane, Austin, TX  78749",9
1316,30.235372,-97.885289,Gorzycki Middle School,"7412 West Slaughter Lane, Austin, TX  78749",9
1317,30.208169,-97.767129,Bedichek Middle School,"6800 Bill Hughes Road, Austin, TX  78745",2
1318,30.32487,-97.837205,West Ridge Middle School,"9201 Scenic Bluff Drive, Austin, TX  78733",10
1319,30.474596,-97.636079,Park Crest Middle School,"1500 North Railroad Avenue, Pflugerville, TX  78660",7
1320,30.045271,-97.890622,R C Barton Middle School,"4950 Jack C Hays Trail, Buda, TX  78610",7
1321,30.221468,-97.919244,Gorzycki Middle School,"7412 West Slaughter Lane, Austin, TX  78749",9
1322,30.234998,-97.786364,Richards School For Young Women Leade,"2206 Prather Lane, Austin, TX  78704",9
1323,30.297151,-97.812765,Westlake High School,"4100 Westbank Drive, Austin, TX  78746",9
1324,30.487401,-97.904948,Running Brushy Middle School,"2303 Lakeline Boulevard, Cedar Park, TX  78613",6
1325,30.373694,-97.56085,Manor Middle School,"12900 Gregg Manor Road, Manor, TX  78653",2
1326,30.15725,-97.868804,Bailey Middle School,"4020 Lost Oasis Hollow, Austin, TX  78739",6
1327,30.198054,-97.590548,Del Valle Opportunity Center,"5301 Ross Road B, Del Valle, Texas 78617",4
1328,30.443144,-97.62171,Park Crest Middle School,"1500 North Railroad Avenue, Pflugerville, TX  78660",7
1329,30.306809,-97.506491,Manor New Technology Middle,mntms.manorisd.net/,
1330,30.412926,-97.870293,Four Points Middle School,"9700 McNeil Drive, Austin, TX  78750",9
1331,30.14954,-97.810191,Paredes Middle School,"10100 South Mary Moore Searight Drive, Austin, TX  78748",4
1332,30.280756,-97.81574,Westlake High School,"4100 Westbank Drive, Austin, TX  78746",9
1333,30.220438,-97.890728,Gorzycki Middle School,"7412 West Slaughter Lane, Austin, TX  78749",9
1334,30.35847,-97.999272,Lake Travis Middle School,"4932 Bee Creek Road, Spicewood, TX  78669",9
1335,30.325835,-97.980847,Hudson Bend Middle School,"3322 Ranch Road 620 South, Austin, TX  78738",9
1336,30.429388,-97.791543,Canyon Vista Middle School,"8455 Spicewood Springs Road, Austin, TX  78759",10
1337,30.147236,-97.798978,Paredes Middle School,"10100 South Mary Moore Searight Drive, Austin, TX  78748",4
1338,30.412861,-97.636133,Dessau Middle School,"12900 Dessau Road, Austin, TX  78754",3
1339,30.376264,-97.811448,Four Points Middle School,"9700 McNeil Drive, Austin, TX  78750",9
1340,30.211774,-97.526525,Decker Middle School,"8104 Decker Creek Cove, Manor, TX  78653",4
1341,30.358177,-97.742727,Murchison Middle School,"3700 North Hills Drive, Austin, TX  78731",7
1342,30.221386,-97.521192,Decker Middle School,"8104 Decker Creek Cove, Manor, TX  78653",4
1343,30.031993,-97.704307,Armando Chapa Middle School,"3311 Dacy Lane, Kyle, TX  78640",3
1344,30.247724,-97.919923,Gorzycki Middle School,"7412 West Slaughter Lane, Austin, TX  78749",9
1345,30.472387,-97.778662,Deerpark Middle School,"8849 Anderson Mill Road, Austin, TX  78729",6
1346,30.294195,-97.764124,O Henry Middle School,"2610 West 10th Street, Austin, TX  78703",6
1347,30.268766,-97.799228,Hill Country Middle School,"1300 Walsh Tarlton Lane, Austin, TX  78746",10
1348,30.114452,-97.911547,Alter Impact Center,www.hayscisd.net,
1349,30.298169,-97.768673,O Henry Middle School,"2610 West 10th Street, Austin, TX  78703",6
1350,30.392648,-97.530095,Manor Middle School,"12900 Gregg Manor Road, Manor, TX  78653",2
1351,30.454895,-97.817286,Noel Grisham Middle School,"10805 School House Lane, Austin, TX  78750",7
1352,30.373654,-97.65973,Dobie Middle School,"1200 East Rundberg Lane, Austin, TX  78753",3
1353,30.234486,-97.982083,Gorzycki Middle School,"7412 West Slaughter Lane, Austin, TX  78749",9
1354,30.169292,-97.590209,Del Valle Opportunity Center,"5301 Ross Road B, Del Valle, Texas 78617",4
1355,30.222664,-98.0041,Dripping Springs Middle School,"111 Tiger Ln, Dripping Springs, TX 78620",8
1356,30.234704,-97.941897,Gorzycki Middle School,"7412 West Slaughter Lane, Austin, TX  78749",9
1357,30.274312,-97.729143,Kealing Middle School,"1607 Pennsylvania Avenue, Austin, TX  78702",8
1358,30.392816,-97.974781,Lago Vista Middle School,"8039 Bar K Ranch Rd, Lago Vista, TX 78645",5
1359,30.464125,-97.786006,Deerpark Middle School,"8849 Anderson Mill Road, Austin, TX  78729",6
1360,30.266897,-97.68398,Alternative Learning Center,(512) 414-2554,5
1361,30.213334,-97.919221,Gorzycki Middle School,"7412 West Slaughter Lane, Austin, TX  78749",9
1362,30.190847,-97.905522,Gorzycki Middle School,"7412 West Slaughter Lane, Austin, TX  78749",9
1363,30.311743,-97.532458,Manor New Technology Middle,mntms.manorisd.net/,
1364,30.073769,-97.729609,Armando Chapa Middle School,"3311 Dacy Lane, Kyle, TX  78640",3
1365,30.38135,-97.751322,Burnet Middle School,"8401 Hathaway Drive, Austin, TX  78757",2
1366,30.40439,-97.998214,Lago Vista Middle School,"8039 Bar K Ranch Rd, Lago Vista, TX 78645",5
1367,30.432873,-97.614851,Park Crest Middle School,"1500 North Railroad Avenue, Pflugerville, TX  78660",7
1368,30.370036,-97.907381,Canyon Ridge Middle School,"12601 Country Trails Lane, Austin, TX  78732",10
1369,30.305726,-97.918493,West Ridge Middle School,"9201 Scenic Bluff Drive, Austin, TX  78733",10
1370,30.198929,-97.82325,Covington Middle School,"3700 Convict Hill Road, Austin, TX  78749",5
1371,30.490088,-97.769276,Pearson Ranch Middle,,
1372,30.282585,-97.692951,Alternative Learning Center,(512) 414-2554,5
1373,30.448204,-97.801485,Noel Grisham Middle School,"10805 School House Lane, Austin, TX  78750",7
1374,30.377212,-97.79602,Four Points Middle School,"9700 McNeil Drive, Austin, TX  78750",9
1375,30.369593,-97.917165,Canyon Ridge Middle School,"12601 Country Trails Lane, Austin, TX  78732",10
1376,30.255365,-97.7234,Martin Middle School,"1601 Haskell Street, Austin, TX  78702",1
1377,30.178106,-97.640022,Del Valle Middle School,"5500 Ross Road, Travis County, TX  78617",4
1378,30.004646,-97.812064,Armando Chapa Middle School,"3311 Dacy Lane, Kyle, TX  78640",3
1379,30.259251,-97.777874,Austin St Hospital,(512) 419-2560,
1380,30.114624,-97.74716,Mendez Middle School,"5106 Village Square Drive, Austin, TX  78744",1
1381,30.122723,-97.634108,Del Valle Middle School,"5500 Ross Road, Travis County, TX  78617",4
1382,30.205664,-97.879604,Gorzycki Middle School,"7412 West Slaughter Lane, Austin, TX  78749",9
1383,30.353086,-97.86689,Canyon Ridge Middle School,"12601 Country Trails Lane, Austin, TX  78732",10
1384,30.325786,-97.876625,West Ridge Middle School,"9201 Scenic Bluff Drive, Austin, TX  78733",10
